"","GEOID","count","area","density"
"1066","36061005900",2,1250316.20744324,1.5995953568336e-06
"1067","36061006100",10,1528504.22531128,6.54234370726944e-06
"1068","36061005000",11,1793912.19308472,6.1318497317781e-06
"1069","36061010601",157,1313234.83746338,0.000119552113240659
"1070","36061012800",3,1924402.67750549,1.5589252889051e-06
"1071","36061004700",21,1780551.06578064,1.17941015023869e-05
"1072","36061004900",4,2226124.32263184,1.79684483895805e-06
"1073","36061013203",5,580532.968704224,8.61277527641579e-06
"1074","36061013400",9,1956780.69996643,4.59939123487594e-06
"1075","36061011000",151,1901324.29031372,7.94183300393669e-05
"1076","36061013800",8,1959555.77819824,4.08255793941002e-06
"1077","36061014000",4,1925984.24389648,2.07686018858989e-06
"1078","36061013603",2,579210.508377075,3.45297602697838e-06
"1079","36061013604",0,771854.003692627,0
"1080","36061014402",69,1878939.50256348,3.6722842808862e-05
"1081","36061014200",8,1927688.31925964,4.15004849076044e-06
"1082","36061002202",4,603922.204238892,6.62336965245565e-06
"1083","36061003002",4,841097.86769104,4.7556891458787e-06
"1084","36061018200",2,1904007.70910645,1.05041591503776e-06
"1085","36061018800",5,1599420.55683899,3.12613213492875e-06
"1086","36061017900",37,2278484.15440369,1.62388664974865e-05
"1087","36061018300",139,2391021.04182434,5.8134160079973e-05
"1088","36081045500",3,1594376.3842926,1.8816134192373e-06
"1089","36081071702",591,2446733.02786255,0.00024154658202178
"1090","36005006700",3,2277490.13047791,1.31723951724457e-06
"1091","36005006900",5,2029126.22120667,2.46411482328912e-06
"1092","36005038304",2,753195.067687988,2.65535461635352e-06
"1093","36005036502",136,1050346.6105957,0.000129481067133513
"1094","36005036700",2,1005438.0934906,1.98918263884011e-06
"1095","36005002001",0,2131637.85734558,0
"1096","36005002400",205,7798457.59042358,2.6287249449396e-05
"1097","36005007700",4,1214306.32209778,3.29406174307796e-06
"1098","36061023000",0,1869850.73638916,0
"1099","36061023200",16,1943381.07328796,8.23307390399248e-06
"1100","36005043502",10,17886282.3959961,5.59087672810004e-07
"1101","36005043503",1173,50659418.8699341,2.31546280270531e-05
"1102","36005022401",11,923938.247955322,1.19055575676654e-05
"1103","36081095400",5,8729621.96711731,5.72762488322401e-07
"1104","36081096400",2,9237542.27151489,2.16507804913353e-07
"1105","36061020901",17,1246712.33206177,1.36358641547132e-05
"1106","36061025700",1,1550590.10064697,6.44915764380773e-07
"1107","36061019701",5,2536023.00057983,1.97159095120857e-06
"1108","36061020102",1,901909.727386475,1.10875841521054e-06
"1109","36005015500",6,1230923.82958984,4.87438772064335e-06
"1110","36005038500",2,2050957.40034485,9.75154335074789e-07
"1111","36005039500",234,4416473.05999756,5.29834546302269e-05
"1112","36005028300",79,2465441.39126587,3.20429438233118e-05
"1113","36005028500",0,2824874.22035217,0
"1114","36061006600",12,1880521.00134277,6.38121030896837e-06
"1115","36061005600",14,1878253.48963928,7.453732990369e-06
"1116","36061007400",15,1879420.44892883,7.98118377851492e-06
"1117","36081009100",0,2008480.80795288,0
"1118","36061015200",868,1963638.92710876,0.000442036459970792
"1119","36081033100",349,30591952.4836578,1.14082290166486e-05
"1120","36081076901",23,1938313.90084839,1.18659831051787e-05
"1121","36081076902",36,1097828.74049377,3.2791999946921e-05
"1122","36081029900",79,4388675.09962463,1.80008768493154e-05
"1123","36081031700",212,8247619.11871338,2.57043877691908e-05
"1124","36061002500",160,1408269.91436768,0.00011361458365873
"1125","36005027401",336,7554363.76679993,4.44776039878645e-05
"1126","36005027402",0,5709773.93701172,0
"1127","36081071306",0,1953708.86222839,0
"1128","36061016700",110,2195045.978302,5.01128455109134e-05
"1129","36081000104",67,5978807.81552124,1.1206247477309e-05
"1130","36081129103",0,4939437.78547668,0
"1131","36061023300",60,2507149.2883606,2.3931562543383e-05
"1132","36061023700",221,2896787.46154785,7.62914100304454e-05
"1133","36005041400",20,5946470.20158386,3.36333981706878e-06
"1134","36005041800",88,2930549.09927368,3.00285021744936e-05
"1135","36081053501",6,1916282.66168213,3.13106209223495e-06
"1136","36081052500",2,2175165.23948669,9.19470375718202e-07
"1137","36081059502",2,2487250.12145996,8.04100875398106e-07
"1138","36005016500",765,2083442.09603882,0.000367180830921325
"1139","36005016700",8,2217592.63208008,3.60751559338294e-06
"1140","36081002500",88,2266376.45518494,3.88285007985662e-05
"1141","36061021400",47,1453439.91157532,3.2337078145225e-05
"1142","36061023600",129,2825486.03170776,4.56558618773389e-05
"1143","36005041100",2,1309721.1892395,1.52704256175417e-06
"1144","36005041300",4,1865498.64161682,2.14419882746911e-06
"1145","36005030202",6,3349175.68818665,1.79148559484755e-06
"1146","36005046205",207,9426973.10154724,2.19582678098472e-05
"1147","36081157101",133,13186425.4891357,1.00861298696587e-05
"1148","36081157102",111,3458891.85032654,3.20912028485426e-05
"1149","36005043501",399,4259160.08476257,9.36804421668603e-05
"1150","36005045101",17,1877472.1280365,9.05472829457072e-06
"1151","36081000701",141,2590006.98924255,5.44400075311131e-05
"1152","36081001901",3,2470533.58328247,1.21431257615776e-06
"1153","36061012902",34,2063179.74325562,1.64794173222878e-05
"1154","36061013501",27,2175806.25328064,1.24091931252104e-05
"1155","36061013502",144,2326898.2658844,6.18849573749065e-05
"1156","36005014500",2,1958133.41011047,1.02138086693856e-06
"1157","36005014701",1,1490474.94734192,6.70927077159786e-07
"1158","36081001903",81,5010495.41944885,1.61660660711491e-05
"1159","36081003301",63,2066862.1262207,3.04809881611198e-05
"1160","36061011500",184,1889849.28660583,9.73622612681798e-05
"1161","36081008800",14,4847003.7926178,2.88838230770989e-06
"1162","36081006202",154,12442893.2266541,1.23765427537475e-05
"1163","36061015900",23,1874866.35159302,1.22675410865727e-05
"1164","36061016300",122,2861363.31993103,4.26370182179244e-05
"1165","36085000300",5,4116728.43095398,1.21455667622004e-06
"1166","36085000600",8,7194699.27482605,1.11192972692989e-06
"1167","36085000700",8,5500126.1565094,1.45451209160575e-06
"1168","36085000800",3,8571797.35700989,3.49984941903304e-07
"1169","36085000900",3,2497009.68386841,1.2014370706614e-06
"1170","36085001100",5,3496842.10476685,1.42986152940222e-06
"1171","36085001700",2,3295768.49838257,6.06838739123066e-07
"1172","36085002001",352,5514616.30503845,6.38303701525696e-05
"1173","36085002100",21,9292914.5165863,2.25978620189807e-06
"1174","36085002700",5,2702766.38098145,1.84995641324514e-06
"1175","36085002900",11,5669752.01356506,1.94012012759679e-06
"1176","36085003300",6,9208854.73127747,6.51546818261913e-07
"1177","36085003600",43,4412677.18626404,9.74465119131128e-06
"1178","36085003900",2,6299507.52500916,3.17485135474474e-07
"1179","36085004001",5,3280268.14028931,1.52426563505233e-06
"1180","36085004002",2,3489305.17375183,5.73180017341254e-07
"1181","36085004003",5,2255580.67692566,2.21672407959043e-06
"1182","36085004004",153,3812668.5488739,4.01293734398154e-05
"1183","36085004700",149,9615431.99085999,1.54959236508181e-05
"1184","36085005000",30,8988638.96034241,3.33754644416792e-06
"1185","36085005902",2,4820357.28379822,4.14907004242659e-07
"1186","36085006400",33,7634596.39355469,4.32242888803649e-06
"1187","36085006700",4,10256488.7052307,3.89997017006419e-07
"1188","36085007001",19,5089009.42225647,3.73353602312164e-06
"1189","36085007002",14,23648157.7991638,5.92012287760319e-07
"1190","36085007400",22,5788237.97642517,3.80081124680835e-06
"1191","36085008100",7,8222204.04220581,8.51353233764079e-07
"1192","36085009601",16,8357718.84141541,1.91439797193397e-06
"1193","36085009602",15,6651721.30862427,2.25505539153479e-06
"1194","36085009701",3,7426389.46000671,4.03964809030806e-07
"1195","36085009702",1,3768355.1754303,2.65367767486464e-07
"1196","36085010500",2,8794153.16473389,2.27423830644701e-07
"1197","36085011201",10,17602509.9332733,5.68100801414542e-07
"1198","36085011203",15,10829860.3027344,1.38505941726808e-06
"1199","36085011401",14,5672548.77336121,2.46802637744522e-06
"1200","36085011402",11,6228603.9098053,1.76604583615975e-06
"1201","36085012100",5,7991752.3631134,6.25645011609458e-07
"1202","36085012200",27,8917386.27456665,3.02779302910842e-06
"1203","36085012805",5,10625923.9384155,4.70547317012471e-07
"1204","36085012806",12,13858234.1003113,8.65911191363872e-07
"1205","36085013301",1,721333.360198975,1.38632157498463e-06
"1206","36085013302",13,9313616.23826599,1.39580584677605e-06
"1207","36085013400",15,9158025.40711975,1.63790766384405e-06
"1208","36085014607",12,7353672.56853485,1.63183768221419e-06
"1209","36085014608",3,4831070.68017578,6.20980357896739e-07
"1210","36085015100",9,10826426.870636,8.31299200330838e-07
"1211","36085015400",4,23378755.8888245,1.71095503072175e-07
"1212","36085015601",24,15399856.7851334,1.55845605156335e-06
"1213","36085015602",21,9484388.6818924,2.21416484544684e-06
"1214","36085016901",410,8793357.85533142,4.66261019675682e-05
"1215","36085017005",19,14951349.1950455,1.27078832499586e-06
"1216","36085017007",6,15731579.1841049,3.81398455284284e-07
"1217","36085017009",5,12741935.7238007,3.9240505590218e-07
"1218","36085017011",6,7745180.10651398,7.74675335819987e-07
"1219","36085017012",40,9897973.75332642,4.04123116476816e-06
"1220","36085017013",3,5970990.45992279,5.02429206701294e-07
"1221","36085017014",3,5985826.8155365,5.01183895299703e-07
"1222","36085017015",5,4928554.8864975,1.01449615864038e-06
"1223","36085017300",4,3688472.16331482,1.08445985841607e-06
"1224","36085017701",94,31761514.98349,2.95955655921521e-06
"1225","36085017702",11,6308819.86206055,1.74359075714792e-06
"1226","36085018100",48,56268765.0393066,8.53048755672344e-07
"1227","36085018701",55,4129183.4466095,1.3319824781619e-05
"1228","36085018703",112,5103683.95121765,2.19449325370704e-05
"1229","36085018704",22,5819649.16227722,3.78029661007803e-06
"1230","36085018901",95,12226182.3525848,7.77020964192601e-06
"1231","36085018902",280,8112238.60527039,3.45157500443945e-05
"1232","36085019700",5,3231720.05360413,1.54716371377026e-06
"1233","36085020100",10,6757232.27868652,1.47989584900636e-06
"1234","36085020701",14,4470679.16233826,3.13151525565474e-06
"1235","36085020702",12,5506694.15110779,2.17916587896677e-06
"1236","36085020804",19,14324579.9784317,1.32639142150122e-06
"1237","36085020805",24,12213808.3915329,1.96498907061926e-06
"1238","36085020806",57,15801723.8553009,3.60720137384749e-06
"1239","36085022300",18,7078228.00334167,2.5430093508576e-06
"1240","36085022601",94,18760123.7369843,5.01062793177027e-06
"1241","36085022801",66,47758671.4369736,1.38194799005452e-06
"1242","36085023100",7,6280175.45516968,1.11461854051192e-06
"1243","36085023900",41,5704405.74330139,7.18742702483002e-06
"1244","36085024401",12,22561024.6343918,5.31890736101911e-07
"1245","36085024402",3,19138209.0780869,1.56754479364267e-07
"1246","36085025100",49,12586951.4905548,3.89292038161658e-06
"1247","36085027301",97,32658814.0510101,2.9701017265506e-06
"1248","36085027302",10,11010789.8474731,9.08200059988878e-07
"1249","36085027702",16,15700620.2109222,1.01906802311348e-06
"1250","36085027704",5,5789606.43338013,8.63616561425034e-07
"1251","36085027705",1,5721086.64955139,1.74791968948489e-07
"1252","36085027706",16,4718053.38830566,3.39122911149293e-06
"1253","36085027900",40,58236777.1345673,6.86851195552465e-07
"1254","36085029105",15,17331554.758728,8.65473421675926e-07
"1255","36085030302",6,9788186.71885681,6.12983811234524e-07
"1256","36085031902",7,7019480.65699768,9.9722477232297e-07
"1257","36085990100",0,635701.967636108,0
"1258","36047000100",496,2224166.26216125,0.000223004911295629
"1259","36047000200",593,2952085.24734497,0.000200874957975326
"1260","36047000301",112,2164340.02748108,5.17478762938875e-05
"1261","36047000501",0,901507.030181885,0
"1262","36047000502",3,1041529.09063721,2.88038042044951e-06
"1263","36047000700",733,1881574.71565247,0.000389567309712609
"1264","36047000900",5,1769269.50619507,2.82602508125109e-06
"1265","36047001100",7,1811205.70986938,3.86482880539551e-06
"1266","36047001502",32,1520130.88510132,2.10508189219951e-05
"1267","36047001802",120,6395102.65084839,1.87643586900174e-05
"1268","36047001803",2,6887216.97454834,2.90393058239777e-07
"1269","36047001804",0,3642808.85307312,0
"1270","36047002000",212,1620781.08439636,0.000130801131652494
"1271","36047002200",219,3648873.74412537,6.00185195096395e-05
"1272","36047002901",111,1167631.22119141,9.50642617167598e-05
"1273","36047003000",0,1185319.85699463,0
"1274","36047003101",4,1622624.71310425,2.46514179631073e-06
"1275","36047003102",1,1467354.69174194,6.81498485422683e-07
"1276","36047003300",9,1770404.99258423,5.08358259138371e-06
"1277","36047003400",47,5196309.97967529,9.0448799597858e-06
"1278","36047003500",12,1433175.22976685,8.37301660729384e-06
"1279","36047003600",1,1348886.98579407,7.41351952040159e-07
"1280","36047003700",9,1788976.49690247,5.03080952465451e-06
"1281","36047003800",3,1367702.87353516,2.19345887038006e-06
"1282","36047003900",20,1681273.00440979,1.18957480120969e-05
"1283","36047004100",3,1743811.53443909,1.72036939815573e-06
"1284","36047004300",8,1774542.76844788,4.50820354529819e-06
"1285","36047004400",6,4502850.6756897,1.33248922341423e-06
"1286","36047004500",6,1835597.20999146,3.26869095645875e-06
"1287","36047004600",8,3099351.47781372,2.58118514704347e-06
"1288","36047004700",549,2928274.58372498,0.000187482418162313
"1289","36047004900",6,1051010.62965393,5.70879097766655e-06
"1290","36047005000",4,2388808.50083923,1.67447495209211e-06
"1291","36047005201",6,1450973.97874451,4.13515341273842e-06
"1292","36047005202",12,1398094.75263977,8.58310924731143e-06
"1293","36047005301",3,6104758.16571045,4.91419957771721e-07
"1294","36047005303",0,3311574.24047852,0
"1295","36047005400",6,1740560.85606384,3.44716473376782e-06
"1296","36047005601",31,1855118.20587158,1.67105254543257e-05
"1297","36047005602",359,1436887.46284485,0.000249845592840811
"1298","36047005800",0,2080303.31248474,0
"1299","36047006000",1,1639073.87014771,6.1010062951579e-07
"1300","36047006200",2,1746843.29949951,1.14492238689814e-06
"1301","36047006400",2,2186814.85606384,9.14572166205191e-07
"1302","36047006500",58,2678037.6210022,2.16576494464236e-05
"1303","36047006600",2,1653273.18330383,1.20972143031032e-06
"1304","36047006700",1,1680804.25045776,5.94953278900654e-07
"1305","36047006800",4,1996655.7624054,2.00334983892323e-06
"1306","36047006901",0,801476.276763916,0
"1307","36047006902",1,1126489.706604,8.87713393329332e-07
"1308","36047007000",35,1588100.10649109,2.20389129482099e-05
"1309","36047007100",0,1840524.26208496,0
"1310","36047007200",142,664062.966720581,0.000213835143828687
"1311","36047007400",1,1545780.63259888,6.46922324494858e-07
"1312","36047007600",3,1510401.70985413,1.9862265650439e-06
"1313","36047007800",2,1509791.99729919,1.32468578690159e-06
"1314","36047008000",3,1506326.40365601,1.99160022204928e-06
"1315","36047008200",1,1517026.15148926,6.5918441749887e-07
"1316","36047008400",61,2650333.41117859,2.30159721575836e-05
"1317","36047008500",1,2624917.63264465,3.8096433486657e-07
"1318","36047008600",0,1221917.0242157,0
"1319","36047008800",2,2019986.01823425,9.9010586308329e-07
"1320","36047009001",1,825062.365020752,1.21202958999935e-06
"1321","36047009002",1,806084.654495239,1.24056449210808e-06
"1322","36047009201",0,608662.366149902,0
"1323","36047009202",1,610211.621582031,1.63877573719e-06
"1324","36047009401",1,812257.428146362,1.23113678662451e-06
"1325","36047009402",0,813343.443634033,0
"1326","36047009600",0,1622766.58575439,0
"1327","36047009800",1,1625498.581604,6.15195861329652e-07
"1328","36047010000",3,1625060.60827637,1.84608499198191e-06
"1329","36047010200",5,1640687.82771301,3.04750234355649e-06
"1330","36047010401",1,819191.311187744,1.22071607247653e-06
"1331","36047010402",2,820199.58795166,2.43843087631236e-06
"1332","36047010601",1,811933.337493896,1.23162820618573e-06
"1333","36047010602",1,812851.24407959,1.23023739864275e-06
"1334","36047010801",0,812575.708145142,0
"1335","36047010802",0,812274.035186768,0
"1336","36047011000",5,1699056.63310242,2.94280949945157e-06
"1337","36047011200",2,1843970.96903992,1.08461577409829e-06
"1338","36047011400",1,1806159.21421814,5.53661046118177e-07
"1339","36047011600",1,1724997.62660217,5.79710942541851e-07
"1340","36047011800",1,2357119.5894928,4.24246612033451e-07
"1341","36047011901",1,5040710.77590942,1.9838472081739e-07
"1342","36047011902",107,2648197.3588562,4.04048435597772e-05
"1343","36047012000",22,2077497.58581543,1.05896633287133e-05
"1344","36047012100",4,1593259.29440308,2.51057691240308e-06
"1345","36047012200",74,1951564.98027039,3.79182864768086e-05
"1346","36047012600",234,2553793.86824036,9.16283819575591e-05
"1347","36047012700",3,1759480.86175537,1.70504838399152e-06
"1348","36047012801",0,1238338.62870789,0
"1349","36047012901",14,1390943.05245972,1.00651137192444e-05
"1350","36047012902",20,1461597.02426147,1.36836622324856e-05
"1351","36047013000",1,1899181.50845337,5.26542616147504e-07
"1352","36047013100",1,1684555.97654724,5.93628240273532e-07
"1353","36047013200",3,1676563.69218445,1.78937431007539e-06
"1354","36047013300",2,1596011.12567139,1.25312409658715e-06
"1355","36047013400",167,2887190.06486511,5.78417063816692e-05
"1356","36047013500",3,1635300.95979309,1.83452469836475e-06
"1357","36047013600",41,2312743.10307312,1.77278660762279e-05
"1358","36047013700",6,1638365.95591736,3.66218547103566e-06
"1359","36047013800",2,1749765.03944397,1.14301060709017e-06
"1360","36047013900",0,1631336.71542358,0
"1361","36047014000",0,1578343.07479858,0
"1362","36047014200",182,2160045.4153595,8.4257487692549e-05
"1363","36047014700",1,1142138.21391296,8.75550776445878e-07
"1364","36047014800",2,1437563.89250183,1.3912425113289e-06
"1365","36047014901",0,807279.670913696,0
"1366","36047014902",60,1877519.85372925,3.1957052214827e-05
"1367","36047015000",6,1436079.9657135,4.1780403203515e-06
"1368","36047015100",2,1607114.18492126,1.24446664634348e-06
"1369","36047015200",2,2884401.54296875,6.9338473517162e-07
"1370","36047015300",1,1619490.17219543,6.17478276292575e-07
"1371","36047015400",23,9989377.44273376,2.30244578622166e-06
"1372","36047015500",1,1610814.62136841,6.20803900544735e-07
"1373","36047015700",4,1802056.24378967,2.21968654629121e-06
"1374","36047015900",30,2699190.2724762,1.11144443227703e-05
"1375","36047016000",291,2785263.97550964,0.00010447842738021
"1376","36047016100",25,1964156.72052002,1.27281085764791e-05
"1377","36047016300",5,1980070.64588928,2.52516242810843e-06
"1378","36047016500",2,2010390.76544189,9.94831469771696e-07
"1379","36047016600",3,2873519.88684082,1.04401574310948e-06
"1380","36047016700",0,1818166.96841431,0
"1381","36047016800",111,1792535.03782654,6.19234757801935e-05
"1382","36047016900",3,2257354.42507935,1.32898935438308e-06
"1383","36047017000",6,2249706.66401672,2.66701436945888e-06
"1384","36047017200",1,2216345.85380554,4.51193119649159e-07
"1385","36047017400",14,1773755.34359741,7.89285853346953e-06
"1386","36047017500",5,21101598.4048309,2.36948874870793e-07
"1387","36047017600",13,1437014.79425049,9.04653177685653e-06
"1388","36047017800",2,1765215.17411804,1.13300634921137e-06
"1389","36047017900",1,1705006.9473877,5.8650787407766e-07
"1390","36047018000",1,1896108.68580627,5.27395928031824e-07
"1391","36047018100",0,1823380.15383911,0
"1392","36047018200",1,1781148.73516846,5.61435426618328e-07
"1393","36047018300",1,1477789.70281982,6.7668626875114e-07
"1394","36047018400",2,1609239.65821838,1.24282296287319e-06
"1395","36047018501",42,1189362.19720459,3.53130443347825e-05
"1396","36047018600",1,1216850.47984314,8.21793652190454e-07
"1397","36047018700",33,917703.12840271,3.59593412931233e-05
"1398","36047018800",1,1885932.45359802,5.30241683943759e-07
"1399","36047019000",3,2291793.83091736,1.30901827185701e-06
"1400","36047019100",351,2721503.80436707,0.000128972812544582
"1401","36047019200",3,2042874.53933716,1.46851896297723e-06
"1402","36047019300",2,2903179.02505493,6.88899989542381e-07
"1403","36047019400",3,1920211.7555542,1.56232769189258e-06
"1404","36047019500",1,1475082.67195129,6.77928104651359e-07
"1405","36047019600",0,2027285.95121765,0
"1406","36047019700",3,1828072.27507019,1.64107297119027e-06
"1407","36047019800",6,1450201.56503296,4.1373558991185e-06
"1408","36047019900",9,2037876.58822632,4.41636164427072e-06
"1409","36047020000",0,1451580.16067505,0
"1410","36047020100",9,1884866.87405396,4.77487302890673e-06
"1411","36047020200",2,1451352.61665344,1.37802486938815e-06
"1412","36047020300",15,1512111.18249512,9.91990547629484e-06
"1413","36047020400",1,1450945.639328,6.89205696543632e-07
"1414","36047020500",6,1718969.95324707,3.49046240666756e-06
"1415","36047020600",2,1838035.2331543,1.08811842337089e-06
"1416","36047020700",5,1480589.83070374,3.37703251522635e-06
"1417","36047020800",4,1542689.0163269,2.59287514052825e-06
"1418","36047021000",2,1614539.66217041,1.23874318287816e-06
"1419","36047021100",17,2959736.76947021,5.74375403088396e-06
"1420","36047021200",1,2054324.60508728,4.8677798899143e-07
"1421","36047021300",5,1978483.70639038,2.52718785797948e-06
"1422","36047021400",1,1808036.30326843,5.5308623958063e-07
"1423","36047021500",23,1657774.14216614,1.38740250646852e-05
"1424","36047021600",0,1810243.95960999,0
"1425","36047021700",4,1285839.31025696,3.11080861200351e-06
"1426","36047021800",0,1698857.1184845,0
"1427","36047021900",6,1582742.17784119,3.79088905571709e-06
"1428","36047022000",6,2091173.05081177,2.86920300434766e-06
"1429","36047022100",8,1635894.76522827,4.89029011525915e-06
"1430","36047022200",4,1896474.10510254,2.10917723012291e-06
"1431","36047022400",2,1890190.8085022,1.05809423630877e-06
"1432","36047022600",3,1680920.3321228,1.78473657714126e-06
"1433","36047022700",7,2588318.2130127,2.70445881221547e-06
"1434","36047022800",9,1801521.33956909,4.99577762545557e-06
"1435","36047022900",1,1849568.34768677,5.40666691907161e-07
"1436","36047023000",2,1624924.6081543,1.23082633493485e-06
"1437","36047023100",0,1716029.92242432,0
"1438","36047023200",5,2436821.27490234,2.051853392572e-06
"1439","36047023300",4,1849442.00521851,2.16281450768033e-06
"1440","36047023400",5,1827230.61428833,2.73638147308921e-06
"1441","36047023500",2,1523725.9181366,1.31257201586874e-06
"1442","36047023600",7,1828207.74700928,3.82888652093895e-06
"1443","36047023800",6,1828765.84103394,3.28090117683287e-06
"1444","36047024000",4,1827206.31842041,2.18913428641049e-06
"1445","36047024100",11,1939949.75727844,5.67024994267477e-06
"1446","36047024200",3,2061125.14285278,1.45551569753195e-06
"1447","36047024300",5,1661539.49832153,3.00925738151332e-06
"1448","36047024400",8,1670948.43725586,4.78770009991339e-06
"1449","36047024500",4,1795931.74119568,2.22725614133693e-06
"1450","36047024600",6,1845582.72494507,3.25100572242221e-06
"1451","36047024700",1,1934609.85494995,5.169000857932e-07
"1452","36047024800",2,1895137.28952026,1.05533251393427e-06
"1453","36047024900",6,1813352.57504272,3.30878841907435e-06
"1454","36047025000",4,1867361.68492126,2.14205958722381e-06
"1455","36047025100",3,1490422.89601135,2.01285152558281e-06
"1456","36047025200",7,1950979.16183472,3.58794196111102e-06
"1457","36047025300",8,1741979.53607178,4.59247645241589e-06
"1458","36047025400",2,1888611.69468689,1.05897893443447e-06
"1459","36047025500",1,1492220.44062805,6.70142274407605e-07
"1460","36047025600",0,1868287.04815674,0
"1461","36047025700",2,1949087.1153717,1.02612140023233e-06
"1462","36047025800",2,1832115.4410553,1.09163426887991e-06
"1463","36047025901",3,863635.593444824,3.47368730836319e-06
"1464","36047025902",0,642013.985855103,0
"1465","36047026000",1,1753286.0642395,5.703575819122e-07
"1466","36047026100",3,2146491.99545288,1.39762925105483e-06
"1467","36047026200",1,1699502.94802856,5.88407334721019e-07
"1468","36047026300",4,1287405.88491821,3.10702323708433e-06
"1469","36047026400",6,2038976.39950562,2.94265299071377e-06
"1470","36047026500",1,1718284.07002258,5.81975947659725e-07
"1471","36047026600",8,1785503.0849762,4.48052992308699e-06
"1472","36047026700",0,1717368.23666382,0
"1473","36047026800",5,1926489.42892456,2.59539446463051e-06
"1474","36047026900",2,1441848.66581726,1.3871081254331e-06
"1475","36047027000",1,1444005.62536621,6.92518077792386e-07
"1476","36047027100",5,2660204.62184143,1.87955466243004e-06
"1477","36047027200",1,1422363.35025024,7.03055235375734e-07
"1478","36047027300",2,1611451.02047729,1.24111746158293e-06
"1479","36047027400",1,1758627.16091919,5.68625358587846e-07
"1480","36047027500",0,1743574.46279907,0
"1481","36047027600",3,1607864.54405212,1.86582881692225e-06
"1482","36047027700",5,1745688.01550293,2.86420022111426e-06
"1483","36047027800",2,1727742.16836548,1.15758012776414e-06
"1484","36047027900",4,1743088.08863831,2.29477788648351e-06
"1485","36047028000",5,1494252.23922729,3.34615526665405e-06
"1486","36047028100",7,1743468.24275208,4.01498566383431e-06
"1487","36047028200",8,1811479.72950745,4.41627906163501e-06
"1488","36047028300",7,1311680.66676331,5.33666476709848e-06
"1489","36047028400",2,1768012.15536499,1.13121394212763e-06
"1490","36047028501",4,895739.649307251,4.46558327868319e-06
"1491","36047028502",0,1290359.47567749,0
"1492","36047028600",18,1904932.72344971,9.44915260177964e-06
"1493","36047028700",3,1601115.3873291,1.87369381603686e-06
"1494","36047028800",0,1644934.14157104,0
"1495","36047029000",10,1665073.37956238,6.00574132212013e-06
"1496","36047029100",3,1772059.56895447,1.69294534594569e-06
"1497","36047029200",153,2215515.28138733,6.90584268523723e-05
"1498","36047029300",4,1770060.69259644,2.25980951767961e-06
"1499","36047029400",47,2032099.54373169,2.31287882254481e-05
"1500","36047029500",2,1771507.82943726,1.12898174468431e-06
"1501","36047029600",1,2300496.78768921,4.34688718259187e-07
"1502","36047029700",1,2211827.19795227,4.52114885342675e-07
"1503","36047029800",2,2379873.95976257,8.40380639401396e-07
"1504","36047029900",7,1535625.10498047,4.55840424677677e-06
"1505","36047030000",2,2099451.01066589,9.52629992240521e-07
"1506","36047030100",8,2097829.09675598,3.81346603132303e-06
"1507","36047030200",0,2273119.84545898,0
"1508","36047030300",7,2726302.1658783,2.56758039795082e-06
"1509","36047030400",29,5020941.72685242,5.77580891745976e-06
"1510","36047030500",9,3478044.43566895,2.58766101654736e-06
"1511","36047030600",3,2084709.65299988,1.43904931590019e-06
"1512","36047030700",17,2868056.47880554,5.92735886675425e-06
"1513","36047030800",5,7196385.34031677,6.94793255718003e-07
"1514","36047030900",10,1627454.73657227,6.14456413151121e-06
"1515","36047031100",15,1632165.33811951,9.19024540570269e-06
"1516","36047031300",8,1876205.4730835,4.26392530816584e-06
"1517","36047031401",109,4719371.29449463,2.30962967730794e-05
"1518","36047031402",2,4222271.92572021,4.7367863443775e-07
"1519","36047031500",10,1940404.97146606,5.15356337829034e-06
"1520","36047031701",0,1504294.03271484,0
"1521","36047031702",17,1500336.7000885,1.13307899480145e-05
"1522","36047031900",3,1631610.70907593,1.83867388422516e-06
"1523","36047032100",8,1724842.16108704,4.63810554987721e-06
"1524","36047032300",4,1862961.94735718,2.14711846673758e-06
"1525","36047032500",10,1812069.76948547,5.51855130988663e-06
"1526","36047032600",7,3542648.8581543,1.9759226161768e-06
"1527","36047032800",5,2507369.09130859,1.99412205300438e-06
"1528","36047032900",1,1683542.59909058,5.9398556385813e-07
"1529","36047033000",2,3866423.54704285,5.17273903302616e-07
"1530","36047033100",5,1533546.83003235,3.26041559480419e-06
"1531","36047033300",1,2005663.04368591,4.9858823651766e-07
"1532","36047033500",5,1944377.10292053,2.57151763024251e-06
"1533","36047033600",0,7311917.18203735,0
"1534","36047033701",7,1061778.63780212,6.59271127783281e-06
"1535","36047033702",18,1065103.77436829,1.68997617257302e-05
"1536","36047033900",4,1945657.82852173,2.05585994688445e-06
"1537","36047034000",2,1419082.45703125,1.40936137297056e-06
"1538","36047034100",0,1504308.06280518,0
"1539","36047034200",6,2475181.5914917,2.42406456989849e-06
"1540","36047034300",0,1745165.90519714,0
"1541","36047034500",8,1759935.57524109,4.54562093780285e-06
"1542","36047034700",2,1505056.71961975,1.32885357337582e-06
"1543","36047034800",190,6985139.11499023,2.72006035774229e-05
"1544","36047034901",8,752964.123733521,1.06246761935118e-05
"1545","36047034902",11,1003908.52786255,1.09571735817609e-05
"1546","36047035000",4,2123245.44497681,1.88390843341415e-06
